bucket,slice_frac,D_true,D_mirror,delta_D
1000-5000,0.9019098098098098,1.328431526583791,1.3084161542004824,-0.020015372383308527
1000-5000,0.9029097097097097,1.328431526583791,1.3101285450308597,-0.018302981552931197
1000-5000,0.9039096096096096,1.328431526583791,1.3151752356646573,-0.013256290919133606
1000-5000,0.9049095095095095,1.328431526583791,1.3146412379126415,-0.013790288671149398
1000-5000,0.9059094094094093,1.328431526583791,1.3146898404836938,-0.013741686100097183
1000-5000,0.9069093093093092,1.328431526583791,1.3161778031623967,-0.012253723421394191
1000-5000,0.9079092092092091,1.328431526583791,1.3153599182851523,-0.013071608298638626
1000-5000,0.908909109109109,1.328431526583791,1.3137328827501153,-0.014698643833675584
1000-5000,0.909909009009009,1.328431526583791,1.3164550801765564,-0.011976446407234498
1000-5000,0.9109089089089089,1.328431526583791,1.3220245788265836,-0.006406947757207293
1000-5000,0.9119088088088088,1.328431526583791,1.3190334153584735,-0.009398111225317418
1000-5000,0.9129087087087087,1.328431526583791,1.3199609093351865,-0.008470617248604428
1000-5000,0.9139086086086086,1.328431526583791,1.3269793413995548,-0.0014521851842361766
1000-5000,0.9149085085085085,1.328431526583791,1.3274430104059014,-0.0009885161778895313
1000-5000,0.9159084084084084,1.328431526583791,1.3264462875480414,-0.001985239035749542
1000-5000,0.9169083083083083,1.328431526583791,1.328909068939912,0.0004775423561209635
1000-5000,0.9179082082082082,1.328431526583791,1.328017273252595,-0.0004142533311959351
1000-5000,0.9189081081081081,1.328431526583791,1.3315103904406054,0.00307886385681444
1000-5000,0.919908008008008,1.328431526583791,1.3321185680079854,0.003687041424194515
1000-5000,0.9209079079079079,1.328431526583791,1.338768558153963,0.010337031570172073
1000-5000,0.9219078078078078,1.328431526583791,1.3438829061592334,0.015451379575442514
1000-5000,0.9229077077077077,1.328431526583791,1.3413529954864911,0.012921468902700184
1000-5000,0.9239076076076076,1.328431526583791,1.3403100829399142,0.011878556356123227
1000-5000,0.9249075075075075,1.328431526583791,1.3468894512354566,0.018457924651665625
1000-5000,0.9259074074074074,1.328431526583791,1.349354883339045,0.02092335675525403
1000-5000,0.9269073073073073,1.328431526583791,1.3520340984254577,0.02360257184166681
1000-5000,0.9279072072072072,1.328431526583791,1.3491802034763578,0.020748676892566875
1000-5000,0.9289071071071071,1.328431526583791,1.351176007739534,0.022744481155743124
1000-5000,0.929907007007007,1.328431526583791,1.3512933569055887,0.022861830321797783
1000-5000,0.9309069069069069,1.328431526583791,1.3559605486167938,0.027529022033002892
1000-5000,0.9319068068068068,1.328431526583791,1.3648792210529643,0.0364476944691734
1000-5000,0.9329067067067067,1.328431526583791,1.3710581597549087,0.04262663317111781
1000-5000,0.9339066066066066,1.328431526583791,1.373464323674576,0.045032797090785115
1000-5000,0.9349065065065065,1.328431526583791,1.3710410785852087,0.042609552001417805
1000-5000,0.9359064064064064,1.328431526583791,1.3697160790163736,0.041284552432582666
1000-5000,0.9369063063063063,1.328431526583791,1.3719974384548739,0.04356591187108294
1000-5000,0.9379062062062062,1.328431526583791,1.3716848296225317,0.043253303038740754
1000-5000,0.9389061061061061,1.328431526583791,1.3735313401508322,0.04509981356704129
1000-5000,0.9399060060060059,1.328431526583791,1.3745634750475426,0.04613194846375168
1000-5000,0.9409059059059058,1.328431526583791,1.3869413691233758,0.05850984253958491
1000-5000,0.9419058058058057,1.328431526583791,1.3952617421970597,0.06683021561326874
1000-5000,0.9429057057057056,1.328431526583791,1.394915465548191,0.06648393896440008
1000-5000,0.9439056056056055,1.328431526583791,1.398506975930187,0.07007544934639598
1000-5000,0.9449055055055054,1.328431526583791,1.4054209463181258,0.07698941973433482
1000-5000,0.9459054054054054,1.328431526583791,1.4021053396937635,0.07367381310997256
1000-5000,0.9469053053053053,1.328431526583791,1.402388444130803,0.07395691754701206
1000-5000,0.9479052052052052,1.328431526583791,1.406620008887924,0.078188482304133
1000-5000,0.9489051051051051,1.328431526583791,1.405927369787122,0.07749584320333103
1000-5000,0.949905005005005,1.328431526583791,1.4070879460537595,0.0786564194699686
1000-5000,0.9509049049049049,1.328431526583791,1.4162974194758167,0.08786589289202573
1000-5000,0.9519048048048048,1.328431526583791,1.4098193912480832,0.08138786466429226
1000-5000,0.9529047047047047,1.328431526583791,1.4071374581361054,0.07870593155231442
1000-5000,0.9539046046046046,1.328431526583791,1.4161518811824756,0.08772035459868466
1000-5000,0.9549045045045045,1.328431526583791,1.4151955548041846,0.08676402822039364
1000-5000,0.9559044044044044,1.328431526583791,1.4216142164296708,0.09318268984587985
1000-5000,0.9569043043043043,1.328431526583791,1.424292895093559,0.09586136850976801
1000-5000,0.9579042042042042,1.328431526583791,1.4212689284084605,0.0928374018246696
1000-5000,0.9589041041041041,1.328431526583791,1.4282465744279444,0.09981504784415351
1000-5000,0.959904004004004,1.328431526583791,1.4348278503559402,0.10639632377214925
1000-5000,0.9609039039039039,1.328431526583791,1.4471721510535291,0.11874062446973821
1000-5000,0.9619038038038038,1.328431526583791,1.4418712365227162,0.11343970993892527
1000-5000,0.9629037037037037,1.328431526583791,1.4478357105549369,0.11940418397114594
1000-5000,0.9639036036036036,1.328431526583791,1.4513612403051295,0.12292971372133854
1000-5000,0.9649035035035035,1.328431526583791,1.4519489649797253,0.12351743839593432
1000-5000,0.9659034034034034,1.328431526583791,1.454324877755275,0.12589335117148415
1000-5000,0.9669033033033033,1.328431526583791,1.4554936527830364,0.1270621261992455
1000-5000,0.9679032032032032,1.328431526583791,1.4549206712856264,0.12648914470183548
1000-5000,0.9689031031031031,1.328431526583791,1.452402722951949,0.12397119636815801
1000-5000,0.969903003003003,1.328431526583791,1.4507073077758414,0.12227578119205051
1000-5000,0.9709029029029029,1.328431526583791,1.4476660461321242,0.1192345195483333
1000-5000,0.9719028028028028,1.328431526583791,1.4455152429367668,0.11708371635297588
1000-5000,0.9729027027027027,1.328431526583791,1.4467832515116925,0.11835172492790158
1000-5000,0.9739026026026025,1.328431526583791,1.4469764600116723,0.11854493342788142
1000-5000,0.9749025025025024,1.328431526583791,1.4537031314126725,0.12527160482888156
1000-5000,0.9759024024024023,1.328431526583791,1.4487148528793754,0.12028332629558447
1000-5000,0.9769023023023022,1.328431526583791,1.4468480546270817,0.11841652804329073
1000-5000,0.9779022022022021,1.328431526583791,1.4567856811555604,0.12835415457176946
1000-5000,0.978902102102102,1.328431526583791,1.455266166267352,0.12683463968356112
1000-5000,0.979902002002002,1.328431526583791,1.4617790809691031,0.1333475543853122
1000-5000,0.9809019019019019,1.328431526583791,1.456293080828835,0.12786155424504408
1000-5000,0.9819018018018018,1.328431526583791,1.464975906160931,0.13654437957714016
1000-5000,0.9829017017017017,1.328431526583791,1.4741525935601982,0.1457210669764073
1000-5000,0.9839016016016016,1.328431526583791,1.4758732246337207,0.1474416980499298
1000-5000,0.9849015015015015,1.328431526583791,1.485354805418959,0.156923278835168
1000-5000,0.9859014014014014,1.328431526583791,1.4707385764925613,0.1423070499087704
1000-5000,0.9869013013013013,1.328431526583791,1.4708536821489975,0.14242215556520654
1000-5000,0.9879012012012012,1.328431526583791,1.4473777389625972,0.11894621237880632
1000-5000,0.9889011011011011,1.328431526583791,1.4656943483589573,0.13726282177516635
1000-5000,0.989901001001001,1.328431526583791,1.452695308749701,0.12426378216591005
1000-5000,0.9909009009009009,1.328431526583791,1.3784958476368545,0.050064321053063576
1000-5000,0.9919008008008008,1.328431526583791,1.5217362728632495,0.1933047462794586
1000-5000,0.9929007007007007,1.328431526583791,2.1306781216690847,0.8022465950852937
5000-10000,0.008999199199199198,1.3897061408587645,0.46278764189583926,-0.9269184989629253
5000-10000,0.009999099099099098,1.3897061408587645,1.3109909227043643,-0.07871521815440019
5000-10000,0.010998998998998998,1.3897061408587645,2.470622151964048,1.0809160111052836
5000-10000,0.011998898898898897,1.3897061408587645,1.3057346880556118,-0.08397145280315277
5000-10000,0.0129987987987988,1.3897061408587645,1.4028370181345136,0.01313087727574902
5000-10000,0.0139986986986987,1.3897061408587645,1.4016192607040767,0.011913119845312181
5000-10000,0.0149985985985986,1.3897061408587645,1.3968918014104859,0.007185660551721318
5000-10000,0.0159984984984985,1.3897061408587645,1.2852179360875657,-0.1044882047711988
5000-10000,0.0169983983983984,1.3897061408587645,1.2054581272993745,-0.18424801355939002
5000-10000,0.0179982982982983,1.3897061408587645,1.1052912385762241,-0.2844149022825404
5000-10000,0.0189981981981982,1.3897061408587645,1.0834211081274883,-0.3062850327312763
5000-10000,0.019998098098098098,1.3897061408587645,1.1716379715543113,-0.21806816930445327
5000-10000,0.020997997997997998,1.3897061408587645,1.2548581577503066,-0.13484798310845791
5000-10000,0.021997897897897897,1.3897061408587645,1.4076988858414532,0.017992744982688658
5000-10000,0.022997797797797797,1.3897061408587645,1.3805430244913006,-0.00916311636746392
5000-10000,0.023997697697697697,1.3897061408587645,1.3776757691761787,-0.012030371682585805
5000-10000,0.0249975975975976,1.3897061408587645,1.3764862736531254,-0.013219867205639169
5000-10000,0.0259974974974975,1.3897061408587645,1.3768958433562526,-0.012810297502511947
5000-10000,0.0269973973973974,1.3897061408587645,1.3730645388299718,-0.016641602028792724
5000-10000,0.0279972972972973,1.3897061408587645,1.373316676816775,-0.016389464041989488
5000-10000,0.0289971971971972,1.3897061408587645,1.373568344415962,-0.016137796442802443
5000-10000,0.029997097097097098,1.3897061408587645,1.372753463033491,-0.016952677825273543
5000-10000,0.030996996996996998,1.3897061408587645,1.3760847264409917,-0.01362141441777287
5000-10000,0.031996896896896894,1.3897061408587645,1.3749605356412025,-0.014745605217562074
5000-10000,0.0329967967967968,1.3897061408587645,1.3741202584743808,-0.015585882384383742
5000-10000,0.0339966966966967,1.3897061408587645,1.372744796684709,-0.01696134417405548
5000-10000,0.034996596596596596,1.3897061408587645,1.3705669516734056,-0.01913918918535895
5000-10000,0.0359964964964965,1.3897061408587645,1.3662932153851834,-0.023412925473581092
5000-10000,0.036996396396396396,1.3897061408587645,1.3633440951333538,-0.026362045725410788
5000-10000,0.0379962962962963,1.3897061408587645,1.3642711292623542,-0.025435011596410373
5000-10000,0.038996196196196195,1.3897061408587645,1.3652070452619314,-0.024499095596833165
5000-10000,0.0399960960960961,1.3897061408587645,1.3645035636058733,-0.025202577252891212
5000-10000,0.040995995995995994,1.3897061408587645,1.3603555748211882,-0.029350566037576353
5000-10000,0.0419958958958959,1.3897061408587645,1.3635210722298103,-0.0261850686289542
5000-10000,0.042995795795795794,1.3897061408587645,1.3647518848750029,-0.024954255983761664
5000-10000,0.0439956956956957,1.3897061408587645,1.3636218032772207,-0.026084337581543826
5000-10000,0.04499559559559559,1.3897061408587645,1.36197439849981,-0.02773174235895448
5000-10000,0.045995495495495496,1.3897061408587645,1.3609004608325987,-0.028805680026165792
5000-10000,0.04699539539539539,1.3897061408587645,1.35537121902845,-0.03433492183031461
5000-10000,0.047995295295295295,1.3897061408587645,1.3595902119661318,-0.030115928892632704
5000-10000,0.0489951951951952,1.3897061408587645,1.359265670795023,-0.03044047006374151
5000-10000,0.049995095095095095,1.3897061408587645,1.3554942550236215,-0.03421188583514301
5000-10000,0.050994994994995,1.3897061408587645,1.35577844269764,-0.03392769816112451
5000-10000,0.051994894894894894,1.3897061408587645,1.3573071686319083,-0.03239897222685628
5000-10000,0.0529947947947948,1.3897061408587645,1.3600278415090032,-0.029678299349761295
5000-10000,0.05399469469469469,1.3897061408587645,1.3572274811456568,-0.032478659713107705
5000-10000,0.0549945945945946,1.3897061408587645,1.3578820040384323,-0.03182413682033225
5000-10000,0.05599449449449449,1.3897061408587645,1.356396126200768,-0.033310014657996545
5000-10000,0.056994394394394396,1.3897061408587645,1.3588874135655267,-0.03081872729323787
5000-10000,0.05799429429429429,1.3897061408587645,1.3589591854469176,-0.03074695541184691
5000-10000,0.058994194194194195,1.3897061408587645,1.3585218722996952,-0.031184268559069306
5000-10000,0.05999409409409409,1.3897061408587645,1.3574065693110504,-0.03229957154771412
5000-10000,0.060993993993993995,1.3897061408587645,1.3565637583447707,-0.03314238251399382
5000-10000,0.06199389389389389,1.3897061408587645,1.361318146926771,-0.028387993931993538
5000-10000,0.06299379379379379,1.3897061408587645,1.3585759895018097,-0.03113015135695485
5000-10000,0.06399369369369369,1.3897061408587645,1.3585137535773286,-0.031192387281435918
5000-10000,0.0649935935935936,1.3897061408587645,1.3556494010914235,-0.03405673976734103
5000-10000,0.0659934934934935,1.3897061408587645,1.3561078583526296,-0.03359828250613495
5000-10000,0.0669933933933934,1.3897061408587645,1.363524000048342,-0.026182140810422583
5000-10000,0.06799329329329329,1.3897061408587645,1.3630994350231427,-0.026606705835621858
5000-10000,0.06899319319319319,1.3897061408587645,1.3594765832283702,-0.030229557630394366
5000-10000,0.0699930930930931,1.3897061408587645,1.3594152827299717,-0.03029085812879284
5000-10000,0.070992992992993,1.3897061408587645,1.3581029001459368,-0.03160324071282772
5000-10000,0.07199289289289289,1.3897061408587645,1.3552980333294917,-0.03440810752927281
5000-10000,0.07299279279279279,1.3897061408587645,1.361385036353568,-0.028321104505196537
5000-10000,0.0739926926926927,1.3897061408587645,1.3592487600872092,-0.030457380771555354
5000-10000,0.0749925925925926,1.3897061408587645,1.3582223510976885,-0.03148378976107602
5000-10000,0.07599249249249249,1.3897061408587645,1.3653326655807299,-0.024373475278034684
5000-10000,0.07699239239239239,1.3897061408587645,1.3715142473779371,-0.018191893480827392
5000-10000,0.07799229229229229,1.3897061408587645,1.3675305883317017,-0.022175552527062825
5000-10000,0.0789921921921922,1.3897061408587645,1.362870687350785,-0.026835453507979556
5000-10000,0.07999209209209208,1.3897061408587645,1.3646236631253879,-0.025082477733376685
5000-10000,0.08099199199199199,1.3897061408587645,1.35930697139914,-0.03039916945962462
5000-10000,0.08199189189189189,1.3897061408587645,1.3599641676958893,-0.02974197316287519
5000-10000,0.0829917917917918,1.3897061408587645,1.365112490377503,-0.02459365048126161
5000-10000,0.0839916916916917,1.3897061408587645,1.3643036393807748,-0.025402501477989725
5000-10000,0.08499159159159159,1.3897061408587645,1.3673937925529354,-0.022312348305829177
5000-10000,0.08599149149149149,1.3897061408587645,1.3682966793116245,-0.021409461547140074
5000-10000,0.08699139139139139,1.3897061408587645,1.3655873512837973,-0.02411878957496727
5000-10000,0.0879912912912913,1.3897061408587645,1.3685720961787626,-0.021134044680001907
5000-10000,0.08899119119119119,1.3897061408587645,1.3685053541349532,-0.021200786723811316
5000-10000,0.08999109109109109,1.3897061408587645,1.3660263999017956,-0.023679740956968898
5000-10000,0.09099099099099099,1.3897061408587645,1.3650753039723398,-0.024630836886424756
5000-10000,0.0919908908908909,1.3897061408587645,1.3646256993420065,-0.025080441516758034
5000-10000,0.09299079079079078,1.3897061408587645,1.3637682241394802,-0.02593791671928436
5000-10000,0.09399069069069069,1.3897061408587645,1.363933744456132,-0.025772396402632625
5000-10000,0.09499059059059059,1.3897061408587645,1.3687569444013254,-0.02094919645743909
5000-10000,0.0959904904904905,1.3897061408587645,1.3709191334676005,-0.018787007391164012
5000-10000,0.0969903903903904,1.3897061408587645,1.370916724987505,-0.018789415871259596
5000-10000,0.09799029029029029,1.3897061408587645,1.3729443711403344,-0.01676176971843013
5000-10000,0.09899019019019019,1.3897061408587645,1.371874553798106,-0.01783158706065846
5000-10000,0.09999009009009009,1.3897061408587645,1.3685021997982787,-0.021203941060485842
5000-10000,0.10098998998999,1.3897061408587645,1.3630282453482083,-0.026677895510556215
5000-10000,0.10198988988988988,1.3897061408587645,1.3640292906677538,-0.025676850191010736
5000-10000,0.10298978978978979,1.3897061408587645,1.3668997966772765,-0.02280634418148808
5000-10000,0.10398968968968969,1.3897061408587645,1.3715549067821278,-0.01815123407663677
5000-10000,0.1049895895895896,1.3897061408587645,1.3705105241211435,-0.019195616737621046
5000-10000,0.10598948948948948,1.3897061408587645,1.3732878458963516,-0.016418294962412983
5000-10000,0.10698938938938939,1.3897061408587645,1.3730885161822213,-0.016617624676543263
5000-10000,0.10798928928928929,1.3897061408587645,1.3702664734764647,-0.019439667382299852
5000-10000,0.10898918918918919,1.3897061408587645,1.3704654416231457,-0.019240699235618886
5000-10000,0.10998908908908908,1.3897061408587645,1.372631507560454,-0.017074633298310493
5000-10000,0.11098898898898898,1.3897061408587645,1.3692402886976716,-0.02046585216109298
5000-10000,0.11198888888888889,1.3897061408587645,1.3709025679238505,-0.01880357293491408
5000-10000,0.11298878878878879,1.3897061408587645,1.3716778134186114,-0.018028327440153147
5000-10000,0.1139886886886887,1.3897061408587645,1.3778522714528596,-0.011853869405904938
5000-10000,0.11498858858858858,1.3897061408587645,1.381399762773756,-0.008306378085008559
5000-10000,0.11598848848848849,1.3897061408587645,1.3851339169290786,-0.004572223929685926
5000-10000,0.11698838838838839,1.3897061408587645,1.3804976077810471,-0.009208533077717407
5000-10000,0.11798828828828829,1.3897061408587645,1.3779641872160588,-0.011741953642705694
5000-10000,0.11898818818818818,1.3897061408587645,1.3809663834571706,-0.00873975740159394
5000-10000,0.11998808808808809,1.3897061408587645,1.377550699037239,-0.012155441821525503
5000-10000,0.12098798798798799,1.3897061408587645,1.382632982165619,-0.00707315869314562
5000-10000,0.12198788788788789,1.3897061408587645,1.3737493462508874,-0.015956794607877134
5000-10000,0.12298778778778778,1.3897061408587645,1.3818989922555338,-0.007807148603230729
5000-10000,0.12398768768768768,1.3897061408587645,1.391473706175469,0.0017675653167044114
5000-10000,0.12498758758758759,1.3897061408587645,1.3912761664593187,0.0015700256005541924
5000-10000,0.12598748748748748,1.3897061408587645,1.3886146516956934,-0.0010914891630711132
5000-10000,0.12698738738738738,1.3897061408587645,1.3896845826528939,-2.1558205870686464e-05
5000-10000,0.12798728728728728,1.3897061408587645,1.393149177648182,0.0034430367894173752
5000-10000,0.12898718718718719,1.3897061408587645,1.3912567693309608,0.001550628472196225
5000-10000,0.1299870870870871,1.3897061408587645,1.3909540930694493,0.001247952210684744
5000-10000,0.130986986986987,1.3897061408587645,1.3815125513930153,-0.008193589465749218
5000-10000,0.1319868868868869,1.3897061408587645,1.3849015343729025,-0.004804606485862006
5000-10000,0.1329867867867868,1.3897061408587645,1.3927858914710056,0.0030797506122410834
5000-10000,0.13398668668668667,1.3897061408587645,1.395775511990467,0.006069371131702361
5000-10000,0.13498658658658658,1.3897061408587645,1.392473789773658,0.0027676489148935612
5000-10000,0.13598648648648648,1.3897061408587645,1.3953696900382089,0.005663549179444338
5000-10000,0.13698638638638638,1.3897061408587645,1.3982736420924402,0.008567501233675667
5000-10000,0.13798628628628629,1.3897061408587645,1.394485313389562,0.004779172530797515
5000-10000,0.1389861861861862,1.3897061408587645,1.3930335357492525,0.0033273948904879447
5000-10000,0.1399860860860861,1.3897061408587645,1.3820822110148034,-0.007623929843961097
5000-10000,0.140985985985986,1.3897061408587645,1.3849809246212403,-0.004725216237524199
5000-10000,0.14198588588588587,1.3897061408587645,1.3852489692001746,-0.004457171658589942
5000-10000,0.14298578578578577,1.3897061408587645,1.3941931355578947,0.004486994699130165
5000-10000,0.14398568568568568,1.3897061408587645,1.392258097944295,0.002551957085530354
5000-10000,0.14498558558558558,1.3897061408587645,1.3973440331351732,0.007637892276408653
5000-10000,0.14598548548548548,1.3897061408587645,1.3960875102386439,0.00638136937987932
5000-10000,0.1469853853853854,1.3897061408587645,1.3938507829447937,0.00414464208602916
5000-10000,0.1479852852852853,1.3897061408587645,1.3819005663477832,-0.007805574510981295
5000-10000,0.1489851851851852,1.3897061408587645,1.3853775331333273,-0.004328607725437195
5000-10000,0.1499850850850851,1.3897061408587645,1.3854490021781398,-0.004257138680624717
5000-10000,0.15098498498498497,1.3897061408587645,1.3889417131851864,-0.0007644276735780942
5000-10000,0.15198488488488487,1.3897061408587645,1.3856050734723175,-0.004101067386446999
5000-10000,0.15298478478478478,1.3897061408587645,1.3884081689293162,-0.0012979719294483605
5000-10000,0.15398468468468468,1.3897061408587645,1.3959259201305814,0.006219779271816828
5000-10000,0.15498458458458458,1.3897061408587645,1.396216141290076,0.006510000431311447
5000-10000,0.1559844844844845,1.3897061408587645,1.3945897947167434,0.0048836538579788424
5000-10000,0.1569843843843844,1.3897061408587645,1.3853166449725425,-0.004389495886222061
5000-10000,0.1579842842842843,1.3897061408587645,1.387421022254059,-0.0022851186047054828
5000-10000,0.15898418418418417,1.3897061408587645,1.3900682071848616,0.0003620663260970325
5000-10000,0.15998408408408407,1.3897061408587645,1.3895945643944494,-0.00011157646431514401
5000-10000,0.16098398398398397,1.3897061408587645,1.3892336888703407,-0.00047245198842382763
5000-10000,0.16198388388388388,1.3897061408587645,1.3893065845470571,-0.00039955631170740524
5000-10000,0.16298378378378378,1.3897061408587645,1.3889439415392077,-0.0007621993195567889
5000-10000,0.16398368368368368,1.3897061408587645,1.3916831359326836,0.001976995073919019
5000-10000,0.1649835835835836,1.3897061408587645,1.3947401957074081,0.00503405484864361
5000-10000,0.1659834834834835,1.3897061408587645,1.3893758661868674,-0.0003302746718971683
5000-10000,0.1669833833833834,1.3897061408587645,1.3929300395951327,0.0032238987363681915
5000-10000,0.16798328328328327,1.3897061408587645,1.3899922822516597,0.00028614139289517837
5000-10000,0.16898318318318317,1.3897061408587645,1.3915616574927243,0.001855516633959775
5000-10000,0.16998308308308308,1.3897061408587645,1.3917444928195033,0.00203835196073876
5000-10000,0.17098298298298298,1.3897061408587645,1.3891185757624087,-0.0005875650963558243
5000-10000,0.17198288288288288,1.3897061408587645,1.393440750846494,0.0037346099877295647
5000-10000,0.17298278278278278,1.3897061408587645,1.3924268427219137,0.002720701863149211
5000-10000,0.1739826826826827,1.3897061408587645,1.3883530699525708,-0.001353070906193743
5000-10000,0.1749825825825826,1.3897061408587645,1.3834885152020753,-0.006217625656689263
5000-10000,0.17598248248248247,1.3897061408587645,1.3933415169988943,0.0036353761401297646
5000-10000,0.17698238238238237,1.3897061408587645,1.385767651405277,-0.003938489453487515
5000-10000,0.17798228228228227,1.3897061408587645,1.3916759081193257,0.001969767260561195
5000-10000,0.17898218218218218,1.3897061408587645,1.386812829864236,-0.0028933109945286084
5000-10000,0.17998208208208208,1.3897061408587645,1.3882850364911068,-0.001421104367657744
5000-10000,0.18098198198198198,1.3897061408587645,1.3896328099040938,-7.333095467076944e-05
5000-10000,0.18198188188188189,1.3897061408587645,1.3925134868351499,0.0028073459763853226
5000-10000,0.1829817817817818,1.3897061408587645,1.3850103628829002,-0.00469577797586429
5000-10000,0.1839816816816817,1.3897061408587645,1.3793093759639012,-0.010396764894863297
5000-10000,0.18498158158158157,1.3897061408587645,1.375899957725458,-0.013806183133306504
5000-10000,0.18598148148148147,1.3897061408587645,1.3803291401317859,-0.009377000726978668
5000-10000,0.18698138138138137,1.3897061408587645,1.3803218734459897,-0.009384267412774872
5000-10000,0.18798128128128128,1.3897061408587645,1.3843350132201246,-0.005371127638639894
5000-10000,0.18898118118118118,1.3897061408587645,1.3785946679986405,-0.011111472860124039
5000-10000,0.18998108108108108,1.3897061408587645,1.3839830443670005,-0.005723096491764057
5000-10000,0.19098098098098099,1.3897061408587645,1.3820054414301108,-0.007700699428653701
5000-10000,0.1919808808808809,1.3897061408587645,1.3775485870364177,-0.012157553822346845
5000-10000,0.1929807807807808,1.3897061408587645,1.370230957030156,-0.019475183828608467
5000-10000,0.19398068068068067,1.3897061408587645,1.3684627805703686,-0.021243360288395907
5000-10000,0.19498058058058057,1.3897061408587645,1.3718749681688043,-0.017831172689960262
5000-10000,0.19598048048048047,1.3897061408587645,1.37688958743615,-0.012816553422614563
5000-10000,0.19698038038038038,1.3897061408587645,1.375239541604779,-0.014466599253985635
5000-10000,0.19798028028028028,1.3897061408587645,1.3778972923573554,-0.011808848501409175
5000-10000,0.19898018018018018,1.3897061408587645,1.374565963865288,-0.015140176993476473
5000-10000,0.19998008008008009,1.3897061408587645,1.374565963865288,-0.015140176993476473
5000-10000,0.20097997997998,1.3897061408587645,1.3675040927134854,-0.022202048145279152
5000-10000,0.20197987987987986,1.3897061408587645,1.3637660102800084,-0.025940130578756104
5000-10000,0.20297977977977977,1.3897061408587645,1.367088829288438,-0.022617311570326537
5000-10000,0.20397967967967967,1.3897061408587645,1.3704634400862346,-0.019242700772529986
5000-10000,0.20497957957957957,1.3897061408587645,1.3690522995488854,-0.02065384130987913
5000-10000,0.20597947947947948,1.3897061408587645,1.3663102034652468,-0.02339593739351775
5000-10000,0.20697937937937938,1.3897061408587645,1.3612987030252108,-0.028407437833553706
5000-10000,0.20797927927927928,1.3897061408587645,1.364569941776583,-0.025136199082181454
5000-10000,0.2089791791791792,1.3897061408587645,1.3626887075696164,-0.027017433289148185
5000-10000,0.2099790790790791,1.3897061408587645,1.3618116624745509,-0.02789447838421366
5000-10000,0.21097897897897896,1.3897061408587645,1.362748857944669,-0.026957282914095604
5000-10000,0.21197887887887887,1.3897061408587645,1.3619542667546447,-0.027751874104119834
5000-10000,0.21297877877877877,1.3897061408587645,1.3677503413623997,-0.021955799496364836
5000-10000,0.21397867867867867,1.3897061408587645,1.3630429836693958,-0.026663157189368736
5000-10000,0.21497857857857858,1.3897061408587645,1.3631124126412033,-0.02659372821756123
5000-10000,0.21597847847847848,1.3897061408587645,1.3600066878808428,-0.02969945297792176
5000-10000,0.21697837837837838,1.3897061408587645,1.3585026195024217,-0.031203521356342856
5000-10000,0.2179782782782783,1.3897061408587645,1.3549969727375915,-0.034709168121173084
5000-10000,0.21897817817817816,1.3897061408587645,1.3529151288473311,-0.03679101201143342
5000-10000,0.21997807807807807,1.3897061408587645,1.3553851349603756,-0.034321005898388934
5000-10000,0.22097797797797797,1.3897061408587645,1.3489883521703099,-0.04071778868845466
5000-10000,0.22197787787787787,1.3897061408587645,1.3493922943390242,-0.04031384651974035
5000-10000,0.22297777777777777,1.3897061408587645,1.3588513264808182,-0.03085481437794635
5000-10000,0.22397767767767768,1.3897061408587645,1.3544219392749333,-0.035284201583831276
5000-10000,0.22497757757757758,1.3897061408587645,1.3519453815331468,-0.03776075932561773
5000-10000,0.22597747747747748,1.3897061408587645,1.3470932779057485,-0.04261286295301603
5000-10000,0.2269773773773774,1.3897061408587645,1.3452903738560453,-0.04441576700271921
5000-10000,0.22797727727727726,1.3897061408587645,1.3461208307567132,-0.043585310102051356
5000-10000,0.22897717717717717,1.3897061408587645,1.3468294625349853,-0.04287667832377928
5000-10000,0.22997707707707707,1.3897061408587645,1.3432505823691212,-0.046455558489643334
5000-10000,0.23097697697697697,1.3897061408587645,1.3433017374373937,-0.046404403421370866
5000-10000,0.23197687687687688,1.3897061408587645,1.3448526180200655,-0.044853522838699034
5000-10000,0.23297677677677678,1.3897061408587645,1.3414713631047879,-0.048234777753976665
5000-10000,0.23397667667667668,1.3897061408587645,1.3346160840858194,-0.055090056772945095
5000-10000,0.23497657657657658,1.3897061408587645,1.3324800510381183,-0.05722608982064625
5000-10000,0.23597647647647646,1.3897061408587645,1.3270951414083956,-0.06261099945036896
5000-10000,0.23697637637637636,1.3897061408587645,1.3264961859521018,-0.0632099549066627
5000-10000,0.23797627627627627,1.3897061408587645,1.329993161385937,-0.0597129794728275
5000-10000,0.23897617617617617,1.3897061408587645,1.3226994392350446,-0.06700670162371991
5000-10000,0.23997607607607607,1.3897061408587645,1.3258862588377311,-0.06381988202103339
5000-10000,0.24097597597597598,1.3897061408587645,1.3216640315848227,-0.06804210927394183
5000-10000,0.24197587587587588,1.3897061408587645,1.3174793583493782,-0.0722267825093863
5000-10000,0.24297577577577578,1.3897061408587645,1.3102984937256519,-0.07940764713311266
5000-10000,0.24397567567567569,1.3897061408587645,1.303991726265491,-0.08571441459327356
5000-10000,0.24497557557557556,1.3897061408587645,1.3090070357626673,-0.08069910509609723
5000-10000,0.24597547547547546,1.3897061408587645,1.312968445658428,-0.07673769520033646
