cloud_id,slice_id,area,perimeter,source_file,size_bin
684,-1,1093821,44924,lattice_48_20250502_163137.csv,"[737051, 2917801)"
1269,-1,1293512,39688,lattice_59_20250503_010033.csv,"[737051, 2917801)"
724,-1,745532,38892,lattice_28_20250502_235643.csv,"[737051, 2917801)"
485,-1,1543200,59620,lattice_155_20250503_041412.csv,"[737051, 2917801)"
559,-1,1468370,52846,lattice_104_20250503_023806.csv,"[737051, 2917801)"
390,-1,1132227,43952,lattice_47_20250502_153629.csv,"[737051, 2917801)"
963,-1,1206161,66118,lattice_14_20250502_232919.csv,"[737051, 2917801)"
1319,-1,742205,33442,lattice_135_20250502_200742.csv,"[737051, 2917801)"
20,-1,757554,36760,lattice_39_20250503_002926.csv,"[737051, 2917801)"
53,-1,779585,24332,lattice_199_20250502_222245.csv,"[737051, 2917801)"
919,-1,779755,33788,lattice_184_20250503_051532.csv,"[737051, 2917801)"
830,-1,1801527,63328,lattice_148_20250503_040949.csv,"[737051, 2917801)"
49,-1,944808,64600,lattice_4_20250502_232649.csv,"[737051, 2917801)"
828,-1,976797,42806,lattice_122_20250502_193520.csv,"[737051, 2917801)"
596,-1,809116,39430,lattice_89_20250502_182302.csv,"[737051, 2917801)"
550,-1,806455,37066,lattice_57_20250503_010127.csv,"[737051, 2917801)"
1177,-1,1143062,37544,lattice_102_20250502_185910.csv,"[737051, 2917801)"
1223,-1,1231154,54716,lattice_175_20250503_045150.csv,"[737051, 2917801)"
265,-1,869215,34212,lattice_191_20250503_052136.csv,"[737051, 2917801)"
1143,-1,918348,45844,lattice_47_20250503_003147.csv,"[737051, 2917801)"
628,-1,769823,41906,lattice_74_20250502_173814.csv,"[737051, 2917801)"
899,-1,1001396,40884,lattice_137_20250503_034159.csv,"[737051, 2917801)"
1296,-1,1088017,44520,lattice_44_20250503_002931.csv,"[737051, 2917801)"
397,-1,767782,30226,lattice_149_20250502_203536.csv,"[737051, 2917801)"
218,-1,1707080,56728,lattice_178_20250503_051131.csv,"[737051, 2917801)"
326,-1,741937,35306,lattice_160_20250502_205900.csv,"[737051, 2917801)"
265,-1,1889302,62420,lattice_80_20250503_015900.csv,"[737051, 2917801)"
378,-1,827511,45108,lattice_117_20250503_031007.csv,"[737051, 2917801)"
1053,-1,1632516,55898,lattice_18_20250502_143035.csv,"[737051, 2917801)"
408,-1,795662,37402,lattice_67_20250502_173426.csv,"[737051, 2917801)"
1029,-1,750661,41406,lattice_166_20250503_044354.csv,"[737051, 2917801)"
514,-1,1230684,44144,lattice_140_20250502_201055.csv,"[737051, 2917801)"
811,-1,932121,49626,lattice_30_20250502_235820.csv,"[737051, 2917801)"
204,-1,771443,29944,lattice_190_20250502_220454.csv,"[737051, 2917801)"
237,-1,822915,37852,lattice_187_20250502_220310.csv,"[737051, 2917801)"
145,-1,874378,32340,lattice_46_20250503_003140.csv,"[737051, 2917801)"
272,-1,920043,44462,lattice_152_20250502_203737.csv,"[737051, 2917801)"
1195,-1,1021030,43062,lattice_143_20250502_201144.csv,"[737051, 2917801)"
1054,-1,863967,40090,lattice_28_20250502_235643.csv,"[737051, 2917801)"
30,-1,1247559,68728,lattice_118_20250502_193507.csv,"[737051, 2917801)"
878,-1,797521,34174,lattice_15_20250502_132242.csv,"[737051, 2917801)"
256,-1,1417478,54772,lattice_39_20250503_002926.csv,"[737051, 2917801)"
693,-1,2917801,110230,lattice_96_20250503_023015.csv,"[737051, 2917801)"
1234,-1,1282643,52654,lattice_85_20250503_020234.csv,"[737051, 2917801)"
1241,-1,2311496,79700,lattice_101_20250503_023613.csv,"[737051, 2917801)"
1077,-1,1262819,46282,lattice_136_20250502_200702.csv,"[737051, 2917801)"
150,-1,1191258,48454,lattice_162_20250503_044208.csv,"[737051, 2917801)"
319,-1,1708978,52510,lattice_7_20250502_132321.csv,"[737051, 2917801)"
770,-1,1505239,59756,lattice_98_20250502_185651.csv,"[737051, 2917801)"
973,-1,1265395,46226,lattice_100_20250502_185636.csv,"[737051, 2917801)"
826,-1,1141301,51438,lattice_165_20250502_210612.csv,"[737051, 2917801)"
764,-1,1121480,64968,lattice_111_20250503_024058.csv,"[737051, 2917801)"
1303,-1,1372105,48926,lattice_95_20250502_182531.csv,"[737051, 2917801)"
144,-1,1233709,52694,lattice_169_20250503_044421.csv,"[737051, 2917801)"
1370,-1,1014732,55232,lattice_149_20250502_203536.csv,"[737051, 2917801)"
967,-1,755186,34474,lattice_71_20250503_013343.csv,"[737051, 2917801)"
1059,-1,762980,33122,lattice_132_20250502_200423.csv,"[737051, 2917801)"
798,-1,1303504,61056,lattice_81_20250503_020229.csv,"[737051, 2917801)"
951,-1,761646,40638,lattice_150_20250503_041215.csv,"[737051, 2917801)"
172,-1,1032692,46588,lattice_168_20250503_044439.csv,"[737051, 2917801)"
54,-1,1265515,42904,lattice_117_20250502_193318.csv,"[737051, 2917801)"
48,-1,1169005,36974,lattice_156_20250503_041404.csv,"[737051, 2917801)"
418,-1,887615,53280,lattice_27_20250502_235847.csv,"[737051, 2917801)"
177,-1,889633,47602,lattice_105_20250502_190114.csv,"[737051, 2917801)"
105,-1,1009012,39096,lattice_13_20250502_132223.csv,"[737051, 2917801)"
869,-1,993730,42918,lattice_11_20250502_232825.csv,"[737051, 2917801)"
730,-1,761238,53516,lattice_102_20250502_185910.csv,"[737051, 2917801)"
150,-1,1122162,50592,lattice_144_20250502_202943.csv,"[737051, 2917801)"
277,-1,875026,48470,lattice_164_20250503_044211.csv,"[737051, 2917801)"
161,-1,1320898,50280,lattice_182_20250503_051406.csv,"[737051, 2917801)"
1144,-1,1417860,55630,lattice_161_20250503_043643.csv,"[737051, 2917801)"
716,-1,798576,51546,lattice_179_20250503_051400.csv,"[737051, 2917801)"
49,-1,1187192,47744,lattice_111_20250502_190446.csv,"[737051, 2917801)"
1054,-1,1209959,53164,lattice_28_20250502_143442.csv,"[737051, 2917801)"
57,-1,1003037,43722,lattice_0_20250502_232902.csv,"[737051, 2917801)"
1057,-1,788682,40952,lattice_182_20250503_051406.csv,"[737051, 2917801)"
621,-1,803889,35428,lattice_0_20250502_132347.csv,"[737051, 2917801)"
462,-1,749878,37688,lattice_60_20250503_010130.csv,"[737051, 2917801)"
695,-1,1873166,74114,lattice_198_20250503_053447.csv,"[737051, 2917801)"
160,-1,1131674,48030,lattice_59_20250502_163644.csv,"[737051, 2917801)"
582,-1,791155,33528,lattice_93_20250503_020735.csv,"[737051, 2917801)"
898,-1,809839,41468,lattice_36_20250502_153025.csv,"[737051, 2917801)"
1171,-1,1109519,45142,lattice_160_20250502_205900.csv,"[737051, 2917801)"
235,-1,918022,41072,lattice_157_20250503_041715.csv,"[737051, 2917801)"
803,-1,1653800,54804,lattice_13_20250502_132223.csv,"[737051, 2917801)"
274,-1,1618261,56738,lattice_159_20250502_204104.csv,"[737051, 2917801)"
1379,-1,737307,46246,lattice_20_20250502_235623.csv,"[737051, 2917801)"
206,-1,2217309,86722,lattice_64_20250503_013010.csv,"[737051, 2917801)"
1058,-1,1476941,57888,lattice_136_20250502_200702.csv,"[737051, 2917801)"
442,-1,747633,41482,lattice_133_20250502_200614.csv,"[737051, 2917801)"
661,-1,1041628,43354,lattice_193_20250503_053022.csv,"[737051, 2917801)"
406,-1,954686,46578,lattice_184_20250503_051532.csv,"[737051, 2917801)"
929,-1,1273419,50132,lattice_72_20250502_173709.csv,"[737051, 2917801)"
888,-1,964857,50898,lattice_136_20250503_034131.csv,"[737051, 2917801)"
1283,-1,1176981,42988,lattice_71_20250502_173736.csv,"[737051, 2917801)"
1363,-1,842434,39608,lattice_79_20250502_174407.csv,"[737051, 2917801)"
177,-1,1133189,40398,lattice_155_20250502_203724.csv,"[737051, 2917801)"
424,-1,1070417,46386,lattice_165_20250503_044259.csv,"[737051, 2917801)"
886,-1,752359,39244,lattice_7_20250502_132321.csv,"[737051, 2917801)"
104,-1,1490664,62952,lattice_6_20250502_132337.csv,"[737051, 2917801)"
581,-1,1033714,60124,lattice_86_20250503_020447.csv,"[737051, 2917801)"
542,-1,1336393,43380,lattice_3_20250502_232724.csv,"[737051, 2917801)"
699,-1,768301,35316,lattice_168_20250502_210916.csv,"[737051, 2917801)"
388,-1,1461488,60400,lattice_96_20250502_185117.csv,"[737051, 2917801)"
971,-1,1067505,62580,lattice_198_20250503_053447.csv,"[737051, 2917801)"
1208,-1,888735,40530,lattice_97_20250503_023251.csv,"[737051, 2917801)"
1274,-1,1124522,46198,lattice_1_20250502_132246.csv,"[737051, 2917801)"
384,-1,895536,46656,lattice_64_20250502_173606.csv,"[737051, 2917801)"
1001,-1,1206562,53642,lattice_146_20250502_203356.csv,"[737051, 2917801)"
1096,-1,1739652,50560,lattice_160_20250502_205900.csv,"[737051, 2917801)"
50,-1,1191904,51714,lattice_175_20250503_045150.csv,"[737051, 2917801)"
216,-1,929798,36304,lattice_101_20250502_190028.csv,"[737051, 2917801)"
802,-1,913632,42782,lattice_125_20250503_031326.csv,"[737051, 2917801)"
1183,-1,995419,47840,lattice_189_20250502_220257.csv,"[737051, 2917801)"
944,-1,2040997,59354,lattice_60_20250503_010130.csv,"[737051, 2917801)"
839,-1,898398,37988,lattice_21_20250502_235549.csv,"[737051, 2917801)"
590,-1,1611448,63844,lattice_68_20250503_013307.csv,"[737051, 2917801)"
343,-1,1253264,45558,lattice_183_20250502_220056.csv,"[737051, 2917801)"
156,-1,1245925,49282,lattice_72_20250502_173709.csv,"[737051, 2917801)"
1258,-1,1311396,63752,lattice_146_20250502_203356.csv,"[737051, 2917801)"
1201,-1,988831,68692,lattice_105_20250502_190114.csv,"[737051, 2917801)"
1416,-1,2045243,85192,lattice_142_20250503_034551.csv,"[737051, 2917801)"
774,-1,743458,39202,lattice_91_20250502_182314.csv,"[737051, 2917801)"
404,-1,1129372,45050,lattice_78_20250502_174202.csv,"[737051, 2917801)"
1400,-1,996687,33894,lattice_52_20250503_010041.csv,"[737051, 2917801)"
1193,-1,1154776,48314,lattice_62_20250503_010354.csv,"[737051, 2917801)"
500,-1,1766028,68508,lattice_84_20250502_182143.csv,"[737051, 2917801)"
361,-1,1046184,42410,lattice_107_20250502_190213.csv,"[737051, 2917801)"
1105,-1,837774,34444,lattice_118_20250502_193507.csv,"[737051, 2917801)"
1027,-1,852706,35522,lattice_196_20250502_222257.csv,"[737051, 2917801)"
452,-1,888529,37406,lattice_47_20250503_003147.csv,"[737051, 2917801)"
713,-1,812160,36168,lattice_172_20250503_044500.csv,"[737051, 2917801)"
1197,-1,782689,40946,lattice_11_20250502_132235.csv,"[737051, 2917801)"
629,-1,1056497,40864,lattice_60_20250502_163554.csv,"[737051, 2917801)"
1039,-1,991097,49906,lattice_50_20250503_005847.csv,"[737051, 2917801)"
931,-1,985348,46084,lattice_176_20250503_050701.csv,"[737051, 2917801)"
32,-1,830197,36094,lattice_50_20250503_005847.csv,"[737051, 2917801)"
416,-1,1010065,47556,lattice_66_20250503_012912.csv,"[737051, 2917801)"
924,-1,991664,50268,lattice_35_20250502_153027.csv,"[737051, 2917801)"
1239,-1,1169363,53180,lattice_189_20250502_220257.csv,"[737051, 2917801)"
709,-1,1579129,67058,lattice_12_20250502_232833.csv,"[737051, 2917801)"
524,-1,782475,41056,lattice_184_20250502_220210.csv,"[737051, 2917801)"
843,-1,920166,45970,lattice_94_20250503_020925.csv,"[737051, 2917801)"
474,-1,863304,32448,lattice_192_20250502_221856.csv,"[737051, 2917801)"
1094,-1,916004,42474,lattice_16_20250502_142735.csv,"[737051, 2917801)"
181,-1,1242249,45984,lattice_82_20250502_182009.csv,"[737051, 2917801)"
789,-1,1581955,69914,lattice_132_20250502_200423.csv,"[737051, 2917801)"
618,-1,744099,40788,lattice_191_20250502_220601.csv,"[737051, 2917801)"
215,-1,980549,36038,lattice_3_20250502_232724.csv,"[737051, 2917801)"
79,-1,2164867,78982,lattice_86_20250503_020447.csv,"[737051, 2917801)"
1057,-1,1057062,44226,lattice_169_20250503_044421.csv,"[737051, 2917801)"
1374,-1,894329,29374,lattice_151_20250502_203719.csv,"[737051, 2917801)"
433,-1,1613169,52572,lattice_36_20250503_002817.csv,"[737051, 2917801)"
1046,-1,780825,43888,lattice_73_20250503_013255.csv,"[737051, 2917801)"
389,-1,939661,48880,lattice_100_20250502_185636.csv,"[737051, 2917801)"
977,-1,2349785,77834,lattice_189_20250502_220257.csv,"[737051, 2917801)"
387,-1,1016220,34494,lattice_21_20250502_235549.csv,"[737051, 2917801)"
150,-1,1511089,69954,lattice_171_20250503_044548.csv,"[737051, 2917801)"
1102,-1,828941,40166,lattice_25_20250502_235819.csv,"[737051, 2917801)"
123,-1,2038688,61704,lattice_11_20250502_232825.csv,"[737051, 2917801)"
42,-1,796381,46644,lattice_110_20250503_024129.csv,"[737051, 2917801)"
56,-1,915906,43216,lattice_150_20250503_041215.csv,"[737051, 2917801)"
164,-1,1345035,59826,lattice_80_20250502_181804.csv,"[737051, 2917801)"
1362,-1,1120384,35016,lattice_66_20250502_173706.csv,"[737051, 2917801)"
1371,-1,765853,56512,lattice_159_20250503_042105.csv,"[737051, 2917801)"
1074,-1,879669,27620,lattice_9_20250502_233021.csv,"[737051, 2917801)"
1083,-1,1744259,81190,lattice_126_20250502_193802.csv,"[737051, 2917801)"
539,-1,779296,42298,lattice_5_20250502_132411.csv,"[737051, 2917801)"
87,-1,752819,35826,lattice_129_20250503_033623.csv,"[737051, 2917801)"
1116,-1,1594226,54962,lattice_118_20250502_193507.csv,"[737051, 2917801)"
536,-1,1004985,48264,lattice_93_20250502_182406.csv,"[737051, 2917801)"
40,-1,785191,28958,lattice_6_20250502_232850.csv,"[737051, 2917801)"
671,-1,1728465,52110,lattice_119_20250503_031036.csv,"[737051, 2917801)"
